PUMA,TRACT,BG,hh_id
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17149
901,41029000100,410290001001,17234
901,41029000100,410290001001,17234
901,41029000100,410290001001,17234
901,41029000100,410290001001,17234
901,41029000100,410290001001,17234
901,41029000100,410290001001,17234
901,41029000100,410290001001,17234
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,24511
901,41029000100,410290001001,25666
901,41029000100,410290001001,28837
901,41029000100,410290001001,28837
901,41029000100,410290001001,28837
901,41029000100,410290001001,28837
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30365
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30590
901,41029000100,410290001001,30781
901,41029000100,410290001001,30781
901,41029000100,410290001001,32706
901,41029000100,410290001001,34905
901,41029000100,410290001001,34905
901,41029000100,410290001001,38862
901,41029000100,410290001001,38862
901,41029000100,410290001001,40107
901,41029000100,410290001001,40107
901,41029000100,410290001001,40107
901,41029000100,410290001001,40107
901,41029000100,410290001001,40107
901,41029000100,410290001001,40107
901,41029000100,410290001001,40107
901,41029000100,410290001001,40184
901,41029000100,410290001001,40184
901,41029000100,410290001001,40184
901,41029000100,410290001001,40184
901,41029000100,410290001001,40184
901,41029000100,410290001001,40184
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,40549
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,44206
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,52069
901,41029000100,410290001001,54047
901,41029000100,410290001001,54047
901,41029000100,410290001001,54047
901,41029000100,410290001001,54047
901,41029000100,410290001001,54047
901,41029000100,410290001001,54047
901,41029000100,410290001001,54047
901,41029000100,410290001001,54310
901,41029000100,410290001001,54310
901,41029000100,410290001001,56739
901,41029000100,410290001001,56739
901,41029000100,410290001001,56739
901,41029000100,410290001001,56739
901,41029000100,410290001001,56739
901,41029000100,410290001001,57424
901,41029000100,410290001001,57424
901,41029000100,410290001001,59598
901,41029000100,410290001001,61787
901,41029000100,410290001001,64954
901,41029000100,410290001001,67744
901,41029000100,410290001001,67744
901,41029000100,410290001001,67744
901,41029000100,410290001001,67744
901,41029000100,410290001001,67744
901,41029000100,410290001001,67744
901,41029000100,410290001001,69338
901,41029000100,410290001001,69338
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70698
901,41029000100,410290001001,70940
901,41029000100,410290001001,70940
901,41029000100,410290001001,71132
901,41029000100,410290001001,71319
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,72260
901,41029000100,410290001001,75910
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,76979
901,41029000100,410290001001,80466
901,41029000100,410290001001,80466
901,41029000100,410290001002,550
901,41029000100,410290001002,2443
901,41029000100,410290001002,2443
901,41029000100,410290001002,2443
901,41029000100,410290001002,2443
901,41029000100,410290001002,2443
901,41029000100,410290001002,2443
901,41029000100,410290001002,2774
901,41029000100,410290001002,2774
901,41029000100,410290001002,2774
901,41029000100,410290001002,2774
901,41029000100,410290001002,2774
901,41029000100,410290001002,2774
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,5626
901,41029000100,410290001002,8980
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,9524
901,41029000100,410290001002,11084
901,41029000100,410290001002,11084
901,41029000100,410290001002,11084
901,41029000100,410290001002,11084
901,41029000100,410290001002,11084
901,41029000100,410290001002,12425
901,41029000100,410290001002,12425
901,41029000100,410290001002,12425
901,41029000100,410290001002,12425
901,41029000100,410290001002,12425
901,41029000100,410290001002,15455
901,41029000100,410290001002,15455
901,41029000100,410290001002,15455
901,41029000100,410290001002,15455
901,41029000100,410290001002,15455
901,41029000100,410290001002,15455
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17149
901,41029000100,410290001002,17234
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,24511
901,41029000100,410290001002,25602
901,41029000100,410290001002,25666
901,41029000100,410290001002,25666
901,41029000100,410290001002,25666
901,41029000100,410290001002,26792
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,28723
901,41029000100,410290001002,29281
901,41029000100,410290001002,29281
901,41029000100,410290001002,30090
901,41029000100,410290001002,30090
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30365
901,41029000100,410290001002,30590
901,41029000100,410290001002,30590
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,30781
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,34905
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,38862
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40107
901,41029000100,410290001002,40184
901,41029000100,410290001002,40549
901,41029000100,410290001002,40549
901,41029000100,410290001002,40549
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,42267
901,41029000100,410290001002,46391
901,41029000100,410290001002,46391
901,41029000100,410290001002,46391
901,41029000100,410290001002,46391
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,48088
901,41029000100,410290001002,50956
901,41029000100,410290001002,52069
901,41029000100,410290001002,52069
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,52586
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54047
901,41029000100,410290001002,54310
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,57424
901,41029000100,410290001002,61004
901,41029000100,410290001002,61004
901,41029000100,410290001002,61004
901,41029000100,410290001002,61004
901,41029000100,410290001002,64312
901,41029000100,410290001002,64954
901,41029000100,410290001002,64954
901,41029000100,410290001002,64954
901,41029000100,410290001002,67744
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,70940
901,41029000100,410290001002,75910
901,41029000100,410290001002,75910
901,41029000100,410290001002,75910
901,41029000100,410290001002,75910
901,41029000100,410290001002,75910
901,41029000100,410290001002,75910
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,76979
901,41029000100,410290001002,81084
901,41029000100,410290001002,81084
901,41029000100,410290001002,81084
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000100,410290001002,82697
901,41029000201,410290002011,550
901,41029000201,410290002011,550
901,41029000201,410290002011,2400
901,41029000201,410290002011,2443
901,41029000201,410290002011,2443
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,5626
901,41029000201,410290002011,9322
901,41029000201,410290002011,9322
901,41029000201,410290002011,9322
901,41029000201,410290002011,9322
901,41029000201,410290002011,9322
901,41029000201,410290002011,9322
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,9524
901,41029000201,410290002011,12425
901,41029000201,410290002011,12425
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15455
901,41029000201,410290002011,15815
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
901,41029000201,410290002011,24511
